10	1	0.32388624637822216	10.212263833669631
20	1	1.5189149241718116	10.956510648935222
30	1	2.0678163320354406	10.320873910112525
40	1	3.3589650759795413	10.722102585105437
50	1	4.830399678068487	10.87693480180362
60	1	5.760220051942735	10.785375951741386
70	1	6.984689420150719	10.649615920765566
80	1	7.221672076768199	10.924481198252778
90	1	8.59414187502053	10.084785300702253
100	1	9.57415189807935	10.766297905859028
110	1	10.672172066077003	10.70935363339258
120	1	11.107745682638551	10.743494753919398
130	1	12.21979416864056	10.409911950464494
140	1	13.287561024596984	10.448814827158829
150	1	14.474354564312023	10.205436199726218
160	1	15.047649535891956	10.554290232277479
10	2	0.13730571442896322	10.5236541984749
20	2	1.5833855596832143	10.231105483226157
30	2	2.815264063046422	10.470167421992597
40	2	3.2501359542986137	10.905913016761597
50	2	4.842744962517145	10.706444409263018
60	2	5.629987847675544	10.576058377843381
70	2	6.047110003069729	10.743887614460858
80	2	7.477776317794231	10.57399222749224
90	2	8.939431612709562	10.168932636527412
100	2	9.58338374648292	10.284999162934216
110	2	10.049088487153229	10.663324521170756
120	2	11.397235176880065	10.284273847853417
130	2	12.387627255044219	10.200527010899922
140	2	13.295501735136378	10.746629623076908
150	2	14.929457929035516	10.928932854766003
160	2	15.837175101685235	10.426249634160664
10	3	0.024804326153418654	10.412458613991552
20	3	1.9824856781365245	10.340412414250144
30	3	2.53271277780234	10.79209780207617
40	3	3.173736766740316	10.666353409413734
50	3	4.988883350924633	10.868004704311467
60	3	5.018052470791748	10.52692964975304
70	3	6.398658880198592	10.31224568703387
80	3	7.023749296822852	10.524086103176662
90	3	8.862500003356484	10.361876458956194
100	3	9.399188039110776	10.465766260698635
110	3	10.822135205773785	10.310830085810917
120	3	11.411803849530843	10.33442163232724
130	3	12.834654116710123	10.516184349291233
140	3	13.28672947311826	10.720514217597874
150	3	14.333870682005271	10.952602456475356
160	3	15.718974336756693	10.648846011119726
10	4	0.8580584976777185	10.876028224645772
20	4	1.4675141431742096	10.188505502309546
30	4	2.7225840255669964	10.417632492058722
40	4	3.279689855709662	10.486683195751315
50	4	4.371948708306528	10.688830908032854
60	4	5.6685735358935485	10.429646911648444
70	4	6.038780227980464	10.984719752220101
80	4	7.688509859753921	10.533562202068012
90	4	8.811965584844256	10.059352460727279
100	4	9.263885108973685	10.150012616783432
110	4	10.788096415878353	10.179611186800305
120	4	11.89128785730122	10.86634160782848
130	4	12.986878451934919	10.218934952656227
140	4	13.12111187020876	10.687793830815856
150	4	14.702533983683894	10.745671248346122
160	4	15.32352960586819	10.937374674080356
10	5	0.8145166461810558	10.894663019196459
20	5	1.081690778410151	10.488678166513962
30	5	2.011981240246381	10.89451677515805
40	5	3.074433912219559	10.961982631422542
50	5	4.61626910717303	10.654544944105
60	5	5.993735907508022	10.20390078804238
70	5	6.220748644527781	10.232069977934232
